label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
1,11729.0,91.63281250000001,11854.5,92.61328125000001,444.96045553684235,39.329319433744566,426.12585401535034,37.664560126645384,156.22897338867188,13.808820812617821,106.26016998291016,9.392160845618875,156.22897338867188,13.808820812617821,106.26016998291016,9.392160845618875,873,541,113,156,9.987883284259985,13.788582233137678,106.26016998291016,156.22897338867188,9.392160845618875,13.808820812617821,-11.768288612365723,0.9894133029651188,0.957671291263921,0.7444371161092452,0.6801566167790939,1.4702496091790387,0.7197859424872048,0.6653619242114818,0.7065272243859861,122.2040368408455,10.801412892316568,155.49876403808594,13.744278814682179,107.9466323852539,9.541224470733054,939.0576633415749,618.1836473697673,158.1208953857422,0.16834399407926368,0.00526120106868385,0.0009810769562869576,2.7129454432288905e-05,1.293254480072399e-09,4.795849940683733e-07,4.234091873553055e-09,1.0,0.5057000659175966,0.2972417129870765,0.19190164835241916,0.13241476292332718
2,5191.5,40.55859375000001,5264.5,41.12890625000001,298.1492758989334,26.352921849249338,282.95234298706055,25.009690059846548,99.74246215820312,8.816071420538504,74.34452819824219,6.571190004136445,99.74246215820312,8.816071420538504,74.34452819824219,6.571190004136445,719,201,90,93,7.95495128834866,8.220116331293616,99.74246215820312,74.34452819824219,8.816071420538504,6.571190004136445,-73.68614959716797,0.9861335359483332,0.9490291134665565,0.7338971556332033,0.7453648786042912,1.3416247917027126,0.7307672424788498,0.6202508960573476,0.7001059425776064,81.30204853810633,7.186153730706604,101.2445068359375,8.948834667697398,69.1122055053711,6.108713646950768,765.4103502520145,247.5926675013644,41.251224517822266,0.1680062847573754,0.004605263596831224,0.0013350062683482892,8.131044157211704e-05,2.6512157007219708e-08,5.510328921659802e-06,-3.9163996267443805e-09,1.0,0.4731922719068834,0.2604910669648099,0.15795241223397938,0.1028478576470512
3,7955.0,62.148437500000014,8074.0,63.078125000000014,461.754395365715,40.813708025723905,445.294846534729,39.35887570151624,204.11019897460938,18.040963225535226,51.659366607666016,4.566086055010317,204.11019897460938,18.040963225535226,51.659366607666016,4.566086055010317,621,87,145,157,12.816310409006174,13.876970580785997,204.11019897460938,51.659366607666016,18.040963225535226,4.566086055010317,-43.2642936706543,0.9852613326727768,0.9643543212665039,0.46884357817295075,0.25309546934542093,3.9510782337838486,0.9707390789873864,0.3494399297166703,0.7544429436204855,100.64104817800846,8.895495954048977,213.88754272460938,18.90516648398734,51.36225128173828,4.539824522290573,699.3826943222292,165.44739157762413,47.04831314086914,0.3050729773030989,0.09538382774876188,0.0013600703137592463,0.0005595743906598064,4.787457533053202e-07,0.0001544921521500555,-9.731756811778552e-08,1.0,0.4434331971381148,0.2524698631774628,0.16546233034247684,0.1181114959158964
4,4369.5,34.13671875000001,4425.0,34.57031250000001,289.17871379852295,25.56002868771743,277.82249307632446,24.55627110255271,119.01026916503906,10.519121044679427,51.46821594238281,4.549190563554058,119.01026916503906,10.519121044679427,51.46821594238281,4.549190563554058,187,490,58,117,5.12652416360247,10.34143667485326,51.46821594238281,119.01026916503906,4.549190563554058,10.519121044679427,-25.20112419128418,0.987457627118644,0.9607294030289152,0.6566122248759162,0.4324686962182111,2.3123060900006256,0.9165878159055395,0.6438992042440318,0.7133590771648318,74.58833816837786,6.592739964536922,122.1234359741211,10.794288714887776,48.82903289794922,4.315917535115114,213.5511690887592,551.7783880688103,163.4373779296875,0.20797697421761654,0.026629875080958133,0.0005218717575696161,9.610673178987832e-05,1.790230628155463e-08,8.588691394017426e-06,-1.1956403191903122e-08,1.0,0.4618648561634349,0.2599448572378002,0.16603064614896917,0.11558639874929703
