label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
11,8378.5,,8865.5,,515.0609623193741,,477.7480078935623,,223.329345703125,,49.319732666015625,,223.329345703125,,49.319732666015625,,2897,2429,88,211,,,49.319732666015625,223.329345703125,,,-19.88516616821289,0.945067960069934,0.9275562367262555,0.39687968392955714,0.22083856696368545,4.528194571034503,0.9774319914677982,0.4512333046100819,0.7606760919082268,103.28522413958136,,226.30079650878906,,47.80611801147461,,2941.4573412106383,2530.802331364007,161.44705200195312,0.3338491690791769,0.12355068186214979,1.5437059524825307e-05,4.101723178157852e-06,2.665966123036592e-11,7.337404523131149e-07,-1.8829680340323e-11,1.0,0.44594839372230666,0.2580419501081738,0.1720647043374446,0.12473027698008624
12,3615.0,,3830.5,,267.22034204006195,,246.87659764289856,,94.37598419189453,,48.63423538208008,,94.37598419189453,,48.63423538208008,,744,3109,85,83,,,94.37598419189453,48.63423538208008,,,-47.72631072998047,0.9437410259757212,0.9238690279270976,0.636178714962348,0.515324272361411,1.9405257109618013,0.9042423885258776,0.5124025513819985,0.7875982012267643,67.84365080254462,,112.48114013671875,,48.031646728515625,,789.9457814661134,3148.9783771323187,45.999000549316406,0.18507369917048855,0.014045094432000102,0.0004300727104513619,2.8901188682688055e-05,2.477792428851307e-09,2.4028127901823722e-06,2.060441317431412e-09,1.0,0.4944513599748511,0.28972415137771923,0.18882651453064164,0.13242953934184815
13,5007.5,,5510.0,,348.2325351238251,,316.20049226284027,,126.57606506347656,,50.647804260253906,,126.57606506347656,,50.647804260253906,,1730,1108,100,117,,,50.647804260253906,126.57606506347656,,,-34.380348205566406,0.9088021778584392,0.9080153643610733,0.5189101109217911,0.400137294794672,2.499142201961314,0.9442017969573934,0.42799145299145297,0.7811037907452487,79.8482749986581,,147.3548583984375,,48.533905029296875,,1782.9632884007322,1167.4693293393243,142.406005859375,0.22579599324892685,0.03589585883552548,0.0003085813586250295,3.507142889325299e-05,3.6053582029826755e-09,6.643301245526362e-06,5.619081854112536e-10,1.0,0.4843853501353969,0.2876235151551767,0.19278458324131278,0.1395354011916374
14,4006.0,,4249.5,,294.1909054517746,,273.07207930088043,,109.57492065429688,,48.21296310424805,,109.57492065429688,,48.21296310424805,,2720,1530,89,97,,,48.21296310424805,109.57492065429688,,,-40.91438293457031,0.9426991410754206,0.9282138714707614,0.5816507911330204,0.4399999818969289,2.272727366234875,0.9352878374429028,0.4640333603614039,0.7582910963587751,71.41846831323858,,132.32164001464844,,46.827030181884766,,2760.0777999667166,1578.5410218006323,141.1366729736328,0.2091199123209138,0.025467047798357168,0.0011508002285946864,0.00018342418925375124,7.922641748657345e-08,2.619486132123019e-05,-2.8827752065979736e-08,1.0,0.46677971031074056,0.26410293003346713,0.1682955729783812,0.11611868385974582
15,4638.5,,4993.5,,320.8944424390793,,297.45846927165985,,120.28910827636719,,49.631690979003906,,120.28910827636719,,49.631690979003906,,270,3152,121,53,,,49.631690979003906,120.28910827636719,,,-84.09385681152344,0.92890757985381,0.9269667215509079,0.5660607385951982,0.4126033660917485,2.4236350989381776,0.9367351105687197,0.723296429128333,0.776948412109906,76.84999432826298,,135.19924926757812,,47.325016021728516,,332.18791994538464,3177.5013833495022,97.57845306396484,0.22186807419197954,0.03461008259507787,7.671559785116006e-05,8.004209590637202e-06,1.4304435652259135e-10,1.0433923318696103e-06,-1.3740712107324256e-10,1.0,0.48711690729757123,0.28998206926762715,0.19462816708867425,0.14101010558345395
16,5288.5,,5512.5,,354.40916085243225,,332.8797196149826,,136.93765258789062,,46.610111236572266,,136.93765258789062,,46.610111236572266,,278,3551,137,51,,,136.93765258789062,46.610111236572266,,,-2.9609360694885254,0.9593650793650793,0.9392525825639874,0.5290935832214805,0.3403746913702681,2.9379387638200605,0.9631980617580249,0.7569056819808215,0.8285705450718527,82.05807292601934,,169.67803955078125,,45.608211517333984,,350.8359648293467,3578.0746588509655,83.75267791748047,0.2480204508391645,0.051344430629004324,0.0004097272774024126,0.00013993480806049485,3.335221010291866e-08,3.163747944903417e-05,3.2890114845444728e-09,1.0,0.4706589244857432,0.2754581071748352,0.18301647463651063,0.13154459384012354
17,6913.5,,7247.0,,443.48736822605133,,409.44841861724854,,190.10633850097656,,48.00726318359375,,190.10633850097656,,48.00726318359375,,1755,3315,164,109,,,48.00726318359375,190.10633850097656,,,-57.264774322509766,0.9539809576376431,0.9232470819970396,0.44171822912354464,0.25252847202328893,3.9599495137632523,0.9696019734776355,0.3867475945401656,0.7575205548297652,93.82186095216055,,192.8223876953125,,47.181243896484375,,1838.2815264820035,3364.5974301487427,120.94587707519531,0.2931125895904593,0.0862319080470599,0.00034654012803497303,4.3515667063428663e-05,-6.153900884191978e-10,-5.576776732738606e-06,-5.308827885985242e-09,1.0,0.4485369828512882,0.2568338015995506,0.16897638196354534,0.12102956232132278
18,3876.5,,4287.5,,294.3502857685089,,259.4224685430527,,104.16321563720703,,49.67547607421875,,104.16321563720703,,49.67547607421875,,2041,1112,71,97,,,49.67547607421875,104.16321563720703,,,-25.253162384033203,0.9041399416909621,0.8813392786955704,0.562238691091166,0.4769003699658702,2.096874028576589,0.8902595616736567,0.5628720778277915,0.7491751642994939,70.25463041797215,,105.76607513427734,,48.171531677246094,,2075.9302205597833,1160.0772174212132,152.52220153808594,0.1990086933481129,0.02163128313457856,0.00014052267810441728,2.333302255194414e-05,9.628857464681818e-10,2.2469696795214776e-06,9.263509515565056e-10,1.0,0.5121049009339881,0.31403061393406,0.21496213445468726,0.15831148983062746
19,2915.5,,3109.0,,230.6101713180542,,215.61964058876038,,78.0,,47.0,,78.0,,47.0,,766,3435,79,48,,,47.0,78.0,,,-90.0,0.9377613380508202,0.9349962291618998,0.6889155584138993,0.6025641025641025,1.6595744680851063,0.7519871854488851,0.7688554852320675,0.7952809601745772,60.9272508215771,,80.02301025390625,,52.749385833740234,,804.2741668095808,3456.327216600926,83.106201171875,0.16948007263282686,0.006222500549992744,0.0004100182809775583,8.083437371293844e-06,-3.451193414029728e-10,-2.3650873636710674e-07,3.12259921622177e-10,1.0,0.525850770575251,0.32142258911622945,0.21561991549862422,0.15436695637613237
20,2113.5,,2297.0,,194.06601536273956,,181.42128372192383,,59.236812591552734,,51.994693756103516,,59.236812591552734,,51.994693756103516,,977,3190,60,58,,,51.994693756103516,59.236812591552734,,,-68.19859313964844,0.9201131911188507,0.9348431428491961,0.7052013556255156,0.8777429352017169,1.1392857292211493,0.7254524058165169,0.6073275862068965,0.6862013143445763,51.87477014693913,,69.55593872070312,,47.87342834472656,,1005.6255027206056,3213.564072234051,124.54476928710938,0.16107180058645781,0.0014436321539972135,0.0009875750429471934,5.105911106705701e-06,1.6009016757377286e-10,-9.898546045509573e-08,-3.254165600580919e-10,1.0,0.5207399882317761,0.31203775115915244,0.2038227452559127,0.14153079108372268
21,3473.0,,3639.5,,263.1959580183029,,245.2422696352005,,92.02476501464844,,45.59635543823242,,92.02476501464844,,45.59635543823242,,414,3548,93,47,,,92.02476501464844,45.59635543823242,,,-3.179830312728882,0.9542519576864954,0.9317858506707998,0.6300227275276906,0.49547918357601267,2.018248259760821,0.9204067883866456,0.7945550217341569,0.8276942453047491,66.49782657249197,,114.33313751220703,,44.699920654296875,,456.7279489394375,3570.5508686054322,88.9993667602539,0.1937643170590786,0.018874117752871265,0.0002511925351382494,3.251302431671492e-05,2.887320442279338e-09,4.397197553082449e-06,-5.461006975327413e-10,1.0,0.5036349185160527,0.30249792027174166,0.2024107626408326,0.14556356617003413
22,2749.5,,3058.5,,240.40916061401367,,219.60665822029114,,78.20875549316406,,48.8287467956543,,78.20875549316406,,48.8287467956543,,2096,1242,61,81,,,48.8287467956543,78.20875549316406,,,-24.443952560424805,0.898970083374203,0.913470425417267,0.597807781462779,0.6243386240805512,1.6016949159163052,0.8695035763335695,0.5564663023679417,0.7199838762867552,59.1673231458829,,91.14037322998047,,45.016658782958984,,2129.092380432806,1282.9199854519004,157.10922241210938,0.1850582777809328,0.01133549950632202,0.0010037872119680964,3.0540856646822545e-05,3.650256811068815e-09,2.5718207583950623e-06,3.909728390137108e-09,1.0,0.5084477750245516,0.305476454144124,0.2034034116329086,0.14524285025913922
23,1719.0,,1847.0,,175.19595766067505,,162.4692965745926,,51.35506820678711,,47.48501205444336,,51.35506820678711,,47.48501205444336,,2399,1088,48,54,,,47.48501205444336,51.35506820678711,,,-10.61965560913086,0.9306984298863021,0.9273575643181685,0.7037810647977023,0.9246412031474572,1.0815005827082151,0.4262370056001635,0.6631944444444444,0.7049138015642276,46.783531048861036,,53.02402114868164,,47.96614074707031,,2425.4380453752183,1112.3738607717664,147.5018768310547,0.15832197487714822,0.0003279212607106057,0.0010763022410587497,1.1577732718151173e-06,4.028064923494944e-11,-5.770466045009036e-09,6.979334751813171e-12,1.0,0.527338765367041,0.3186448511514449,0.20910124934335628,0.14540546815680283
24,1561.0,,1655.5,,161.39696860313416,,150.4941761493683,,46.0,,44.0,,46.0,,44.0,,437,2021,47,45,,,44.0,46.0,,,-90.0,0.9429175475687104,0.9324473529575689,0.7530468916177098,0.9565217391304348,1.0454545454545454,0.5153057968653508,0.7380614657210401,0.7712450592885376,44.581688273680136,,50.595706939697266,,43.360843658447266,,458.36579115951315,2042.477471706171,82.94097900390625,0.15406956906512986,0.00010938143258492693,0.0005237753705573907,2.8223869820484828e-06,7.13528696449076e-11,1.9170240972554898e-08,-8.177909175341306e-11,1.0,0.5600120644417703,0.3565707134722787,0.24464378461864142,0.17653951817523317
25,1600.0,,1759.0,,168.85281217098236,,155.49473452568054,,45.950721740722656,,44.745361328125,,45.950721740722656,,44.745361328125,,299,2519,51,51,,,44.745361328125,45.950721740722656,,,-65.69544982910156,0.9096077316657192,0.9208892201820408,0.705201537743185,0.9737684117477216,1.0269382205623183,0.24500399592622463,0.6151480199923106,0.7781792137903238,45.1351666838205,,48.96023178100586,,47.46802520751953,,320.8797916666666,2545.4971875,74.47313690185547,0.15631603484917855,0.00010853056527892058,0.000522899839526602,1.8081065178447192e-05,-1.139184104261218e-09,-1.2095867557663378e-07,1.3394369984655572e-09,1.0,0.5253824424273278,0.31504194763002424,0.20436153246257743,0.14000777717311494
26,1606.0,,1778.5,,171.68123924732208,,157.59891879558563,,49.64070510864258,,42.48529052734375,,49.64070510864258,,42.48529052734375,,1135,2467,49,56,,,49.64070510864258,42.48529052734375,,,-63.4349479675293,0.903008152937869,0.9179740284175744,0.684714817004549,0.8558559036250867,1.1684209874166582,0.5353393409934897,0.5852769679300291,0.7614984204146417,45.21971593060566,,51.70673751831055,,43.67342758178711,,1159.4021378165214,2494.430261519303,4.5529890060424805,0.15671983569959666,0.0007512289986157093,0.0002825934722301375,9.49997017877209e-07,6.547160500690464e-12,-2.508312712428309e-08,-1.41228739547666e-11,1.0,0.5565484256297608,0.35379876858928,0.24342984207222632,0.17688634757150123
27,1911.0,,2148.0,,193.68123948574066,,179.25883531570435,,57.58377456665039,,48.085689544677734,,57.58377456665039,,48.085689544677734,,2084,2408,59,51,,,48.085689544677734,57.58377456665039,,,-79.5625228881836,0.8896648044692738,0.9255353579503598,0.6401701789759506,0.8350562273235651,1.1975241514036672,0.6658759886406711,0.6350947158524427,0.6901519347022219,49.327079479621496,,62.7516975402832,,46.81668472290039,,2112.9074655503227,2437.4311006453863,122.93092346191406,0.16849396040568582,0.002057002440826159,0.001603427003002031,6.945422572270727e-06,7.087030339367699e-10,8.267482502804786e-08,1.8811678543282196e-10,1.0,0.5050816666252782,0.2968484165418188,0.1919692451321721,0.13293143417245157
28,1419.5,,1584.0,,162.1248905658722,,149.29506921768188,,44.34212875366211,,43.24010467529297,,44.34212875366211,,43.24010467529297,,748,1027,48,48,,,43.24010467529297,44.34212875366211,,,-73.1416015625,0.89614898989899,0.9208645797483053,0.6786500243259856,0.9751472446329468,1.0254861565818278,0.14818835087984053,0.6161024305555556,0.7403415461089874,42.51309837863577,,46.266944885253906,,45.75611877441406,,768.4805682752142,1051.2943524715274,65.5266342163086,0.15810219514228757,2.61629596552606e-05,0.0006746348588530445,2.2819896114036216e-05,-2.159538294864002e-09,-7.82501784411059e-08,1.832030197751063e-09,1.0,0.5113475394155332,0.2994902206674486,0.1905054405805766,0.12852140357653996
29,1440.0,,1607.0,,168.85281193256378,,151.89582860469818,,47.33361053466797,,43.732139587402344,,47.33361053466797,,43.732139587402344,,767,2410,52,50,,,47.33361053466797,43.732139587402344,,,-59.0362434387207,0.8960796515245799,0.8995753571777184,0.6346813857611947,0.9239130312143029,1.082352955543549,0.41203404140172434,0.5538461538461539,0.695652152714863,42.81897878766651,,47.866294860839844,,43.6142578125,,789.8861111111111,2435.6495370370367,48.41116714477539,0.15974599298727912,0.00021120468160781524,0.0008212599339942902,1.653732368798795e-05,8.329095797773147e-10,2.392777909281477e-07,1.7384400372319141e-09,1.0,0.5130916973547084,0.30225103329565256,0.19372494147629363,0.1318347120900614
30,1507.0,,1749.5,,171.3380925655365,,158.74386990070343,,46.66904830932617,,46.66904830932617,,46.66904830932617,,46.66904830932617,,2080,2474,50,57,,,46.66904830932617,46.66904830932617,,,-45.0,0.8613889682766505,0.9264949056205012,0.6450825006080237,1.0,1.0,0.4455560506079273,0.5287719298245614,0.691919169649999,43.803789720934994,,51.648006439208984,,46.23808670043945,,2099.9024552090245,2499.1485290864853,177.1319580078125,0.1665136619569526,0.0009750733061631637,0.0013796041236213959,3.5746039667576644e-05,-6.88026376813019e-09,1.0221505668296497e-07,3.965226053237923e-09,1.0,0.5085602168815536,0.2995594705220934,0.19326923424346235,0.1330219910116342
31,1091.5,,1159.5,,136.81118190288544,,129.11839151382446,,40.20381164550781,,38.16419982910156,,40.20381164550781,,38.16419982910156,,218,985,36,47,,,38.16419982910156,40.20381164550781,,,-25.559965133666992,0.9413540319103062,0.9437707482527148,0.732808358931042,0.9492681978915264,1.0534430651117954,0.5335391094595723,0.6450945626477541,0.711377867506885,37.279229647062586,,43.76011276245117,,37.011226654052734,,233.02000305390135,1007.5773400519162,179.29147338867188,0.1608187875346658,0.00135325888125113,0.0010231334464210757,1.080390138355154e-05,1.0008070458318576e-09,5.541470022600308e-08,-5.378821328246311e-10,1.0,0.5334894188737253,0.32704349439194935,0.2181955607571301,0.15450450573193672
32,1112.5,,1221.0,,143.2964630126953,,131.81914460659027,,46.81645965576172,,33.0056037902832,,46.81645965576172,,33.0056037902832,,1351,2346,46,40,,,33.0056037902832,46.81645965576172,,,-69.44395446777344,0.9111384111384111,0.9199050823390651,0.6808304041619021,0.7049999942962623,1.4184397277878131,0.7285902608527812,0.6046195652173914,0.7199689535482725,37.63613946086751,,48.53293228149414,,33.24262237548828,,1375.76,2364.522546816479,110.406005859375,0.1675607210530747,0.003944040458306005,0.0011715343421292014,4.924608354444871e-05,-1.1696841753057973e-08,-3.095046645729514e-06,1.786926275248959e-09,1.0,0.5368773171778409,0.33369396154232006,0.22686363083892125,0.16423171294555516
33,1102.5,,1237.5,,144.8111822605133,,135.17132544517517,,41.805763244628906,,40.51744842529297,,41.805763244628906,,40.51744842529297,,252,2010,44,41,,,40.51744842529297,41.805763244628906,,,-75.0685806274414,0.8909090909090909,0.9334315439950199,0.6606695088599812,0.9691833202088121,1.0317965436967573,0.4817821379246858,0.6111419068736141,0.6508791405401148,37.46660643920819,,44.69085693359375,,39.16219711303711,,274.00740740740736,2026.616931216931,153.28611755371094,0.16740071296604933,0.0004745797013411381,0.0022508595747154376,6.6852309654240445e-06,-3.792132868440056e-10,1.297817800678471e-07,7.276467307094586e-10,1.0,0.5392130721599254,0.337085012773625,0.23087627319461138,0.16857126453218685
34,863.5,,921.0,,122.32590067386627,,114.5394378900528,,37.80955505371094,,32.31398010253906,,37.80955505371094,,32.31398010253906,,510,1155,37,35,,,37.80955505371094,32.31398010253906,,,-8.426968574523926,0.9375678610206297,0.9363465730403816,0.7251625403588988,0.8546511604443625,1.170068030423156,0.34664454486932544,0.6667953667953668,0.7067573311651929,33.15783990067527,,36.10798645019531,,33.86916732788086,,528.7652962748504,1171.022968538892,72.01622009277344,0.1593777280246499,0.0005179605645463624,0.001258044933809688,1.1584601112535993e-05,-1.0127479225036003e-09,-2.4463585445193744e-07,9.651289275643031e-10,1.0,0.5294626631320147,0.32128679767359203,0.21161082343548526,0.14754506401751072
35,950.0,,1102.5,,138.71067690849304,,124.9209942817688,,38.24535369873047,,36.08827209472656,,38.24535369873047,,36.08827209472656,,1478,1588,41,44,,,36.08827209472656,38.24535369873047,,,-38.04704284667969,0.8616780045351474,0.9005867253043451,0.6204598551481975,0.9435988585438155,1.0597723714325218,0.571203360278989,0.5266075388026608,0.6883016886585581,34.77898169151024,,42.43300247192383,,34.82937240600586,,1499.9436842105263,1606.9721052631578,31.006404876708984,0.16517625703329272,0.0004955075084127545,0.0013493646797529738,2.5964045618891074e-05,-2.440357717869445e-10,5.680759465245872e-07,-4.855459697094143e-09,1.0,0.5201158780770471,0.31267589981142613,0.2054948301456589,0.14380474565109547
36,935.0,,1100.0,,140.71067702770233,,129.7776584625244,,40.94712829589844,,38.79032516479492,,40.94712829589844,,38.79032516479492,,2963,2282,46,40,,,38.79032516479492,40.94712829589844,,,-56.82148742675781,0.85,0.9223014287464093,0.5934270921674806,0.9473271210738469,1.055601573896085,0.5842338061220225,0.5081521739130435,0.5886602919745587,34.503318308930474,,45.19442367553711,,36.679134368896484,,2987.082531194296,2305.8746880570407,117.43142700195312,0.17265691291677326,0.00014545668717139221,0.003032632318607187,2.9317879916502824e-05,-7.939555196194224e-09,3.06443828601889e-07,-3.6748683654888917e-09,1.0,0.498379994428336,0.2906577431405938,0.1873933383211222,0.12984184176743252
37,770.0,,818.5,,116.56854140758514,,109.2337417602539,,36.0,,31.0,,36.0,,31.0,,1672,992,37,32,,,31.0,36.0,,,-90.0,0.9407452657299938,0.9370773661679019,0.7120948823555805,0.8611111111111112,1.1612903225806452,0.7561386322485867,0.6503378378378378,0.6899641577060932,31.311251163856024,,41.05648422241211,,26.867834091186523,,1687.6300865800863,1008.6824675324675,115.7355728149414,0.16553873650274467,0.004108270374620267,0.0009233887760278904,2.8225768148055117e-05,3.2874771166686383e-09,9.017573421233957e-07,3.1571322019388387e-09,1.0,0.503366117191891,0.29342587519298774,0.18755442273595804,0.12811900328322146
38,735.0,,866.0,,123.39696848392487,,114.0944356918335,,39.749786376953125,,30.374231338500977,,39.749786376953125,,30.374231338500977,,400,2375,38,37,,,30.374231338500977,39.749786376953125,,,-47.602561950683594,0.848729792147806,0.9246129551934396,0.6065801892117828,0.7641357125911982,1.3086680592495563,0.5487029483182786,0.5227596017069701,0.6087615914803177,30.591356056578213,,38.61187744140625,,32.28020095825195,,422.94240362811786,2390.4732426303854,110.15402221679688,0.1755744652718718,0.0018508323303169862,0.0032925093555161524,0.0001435480778825974,-3.9295364652904615e-09,-2.3954713734910767e-06,9.87006421644209e-08,1.0,0.4766654713430762,0.2665370128292292,0.1651995210914306,0.11044165900911716
