label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
1,1383.5,13.835,1576.5,15.765,165.15432810783386,16.515432810783388,153.25649857521057,15.325649857521057,50.31130599975586,5.031130599975586,38.82901382446289,3.8829013824462892,50.31130599975586,5.031130599975586,38.82901382446289,3.8829013824462892,932,619,50,41,5.0,4.1,50.31130599975586,38.82901382446289,5.031130599975586,3.8829013824462892,-3.179830312728882,0.8775769108785284,0.9279593234465229,0.6373956694837797,0.7717751120324985,1.2957142364522,,0.6748780487804878,0.7082021027574003,41.970548127718054,4.197054812771805,56.939361572265625,5.693936157226562,35.38180160522461,3.5381801605224608,955.91145645103,641.3828454403084,67.34381103515625,0.1791452349214758,0.00698553888723953,0.000946945239875494,0.0001258446129451688,1.840080771753644e-08,1.1231115930572405e-06,3.936886520912487e-08,1.0,0.49170644730554497,0.28255097862171014,0.17870122194316568,0.12093274873511019
2,1254.0,12.54,1375.0,13.75,152.08326029777527,15.208326029777528,141.62206995487213,14.162206995487214,47.0,4.7,34.0,3.4,47.0,4.7,34.0,3.4,933,659,48,35,4.8,3.5,34.0,47.0,3.4,4.7,-90.0,0.912,0.9312140578626446,0.6813096999928646,0.723404255319149,1.3823529411764706,,0.7464285714285714,0.7847309136420526,39.958007821935944,3.9958007821935944,56.80262756347656,5.680262756347656,32.613304138183594,3.261330413818359,958.1863370547579,674.4266347687401,97.71543884277344,0.17252323990339244,0.006177699167441971,0.0004956392686953877,4.1508313156086786e-05,-7.807596163033986e-10,-5.407218857329487e-07,5.903195052957185e-09,1.0,0.5428503158945265,0.3415351725607936,0.23441797725620808,0.1705069769763665
3,2110.0,21.1,2195.0,21.95,199.6812391281128,19.96812391281128,186.9450205564499,18.69450205564499,79.52531433105469,7.952531433105468,35.97752380371094,3.5977523803710936,79.52531433105469,7.952531433105468,35.97752380371094,3.5977523803710936,200,526,42,78,4.2,7.8,35.97752380371094,79.52531433105469,3.5977523803710936,7.952531433105468,-12.994616508483887,0.9612756264236902,0.9362172499165456,0.6649941016777322,0.4524034152690132,2.210416557985905,,0.6440781440781441,0.7374724344720476,51.831799499835945,5.183179949983595,78.1679458618164,7.816794586181641,34.639408111572266,3.4639408111572267,220.4036334913112,565.8018167456555,162.67579650878906,0.1952714916605865,0.020777181088439182,6.560906037367124e-06,2.188234076059103e-06,8.263588708294186e-12,3.1375689277584345e-07,-6.776363747127683e-13,1.0,0.4839199416426427,0.2810050013375555,0.1832136836063204,0.12934047913210814
4,1103.5,11.035,1136.5,11.365,148.1248903274536,14.812489032745361,143.18904066085815,14.318904066085816,59.396968841552734,5.939696884155273,30.405588150024414,3.0405588150024414,59.396968841552734,5.939696884155273,30.405588150024414,3.0405588150024414,993,94,55,36,5.5,3.6,30.405588150024414,59.396968841552734,3.0405588150024414,5.939696884155273,-45.0,0.9709634843818742,0.966677783486057,0.632013154922313,0.5119047106786596,1.9534885675778333,,0.5573232323232323,0.6110189032885619,37.48359424621993,3.748359424621993,59.92732620239258,5.9927326202392575,28.454975128173828,2.8454975128173827,1015.0274882948195,114.01827518501736,127.73941802978516,0.1907134882808241,0.01552487630905398,0.0012556683350225892,0.00015016198903362578,5.263903138127283e-08,8.258457152604574e-06,3.8527733421204143e-08,1.0,0.40957023638641865,0.20199759764390868,0.11312767421810041,0.06971257690322123
5,1343.0,13.43,1389.5,13.895,166.02438533306122,16.60243853330612,159.21772408485413,15.921772408485413,67.88226318359375,6.788226318359375,31.112703323364258,3.1112703323364257,67.88226318359375,6.788226318359375,31.112703323364258,3.1112703323364257,1006,129,60,42,6.0,4.2,31.112703323364258,67.88226318359375,3.1112703323364257,6.788226318359375,-45.0,0.9665347247211227,0.9590020391609807,0.6122687794117417,0.4583333239673687,2.1818182264032706,,0.5329365079365079,0.6358899361346282,41.351671170332686,4.1351671170332684,69.49246978759766,6.949246978759765,29.0361328125,2.90361328125,1040.5899726979399,146.65661454455199,130.63308715820312,0.19580544472307934,0.018320261680405563,0.0011360888666360545,9.179009291016836e-05,5.952320867686414e-09,-3.09797421743245e-06,2.9048363952595536e-08,1.0,0.41438165095072826,0.20764955786304148,0.11829763684672685,0.0740509377653593
6,1574.5,15.745,1633.0,16.33,175.49747371673584,17.549747371673583,166.09209871292114,16.609209871292116,67.0,6.7,30.0,3.0,67.0,6.7,30.0,3.0,605,472,68,31,6.8,3.1,30.0,67.0,3.0,6.7,-90.0,0.9641763625229639,0.9464073481821421,0.6424077781030715,0.44776119402985076,2.2333333333333334,,0.7469165085388995,0.7833333333333333,44.774051225966964,4.477405122596696,71.11731719970703,7.111731719970703,30.354753494262695,3.0354753494262696,641.7222398645072,486.60326029427324,90.25296783447266,0.2018322422879522,0.022722483047052794,0.0007717255784315406,0.00016047355465059545,5.647020335040728e-08,2.4246477046853867e-05,-1.500967640427027e-09,1.0,0.47306959897156714,0.26938639559068184,0.172313891432553,0.11934421577320267
7,1339.5,13.395,1458.5,14.585,170.55129659175873,17.055129659175872,161.8867074251175,16.18867074251175,65.49305725097656,6.549305725097656,29.874908447265625,2.9874908447265627,65.49305725097656,6.549305725097656,29.874908447265625,2.9874908447265627,646,151,57,54,5.7,5.4,65.49305725097656,29.874908447265625,6.549305725097656,2.9874908447265627,-49.08561325073242,0.9184093246486116,0.9491965799158872,0.578685407601558,0.4561538230347334,2.1922429441610882,,0.4351851851851852,0.6846062677439849,41.297752604382126,4.129775260438213,68.67118835449219,6.867118835449219,28.820419311523438,2.8820419311523438,677.8271743187756,177.34751773049646,41.094932556152344,0.1987385329931296,0.018795880762515312,0.001300702358283229,0.00010727463930821672,3.392445033574404e-08,1.1810289806636634e-05,2.1357723084011715e-08,1.0,0.45651687177626304,0.2513070979193215,0.1560517224443704,0.10543712624255132
8,1208.0,12.08,1238.0,12.38,148.16652035713196,14.816652035713195,142.66299164295197,14.266299164295196,56.56854248046875,5.656854248046875,28.284271240234375,2.8284271240234373,56.56854248046875,5.656854248046875,28.284271240234375,2.8284271240234373,624,193,49,47,4.9,4.7,56.56854248046875,28.284271240234375,5.656854248046875,2.8284271240234373,-45.0,0.975767366720517,0.9628557875226157,0.6914752417715091,0.5,2.0,,0.5245332175423361,0.7550000003858528,39.21827851958926,3.921827851958926,60.370845794677734,6.037084579467773,27.66063117980957,2.766063117980957,646.6870860927153,214.33678256070638,42.699851989746094,0.19205073293437552,0.017154405850961552,0.0009393034884163454,0.0001315798713174697,4.3415836226734246e-08,1.5109833439984018e-05,1.60093245618856e-08,1.0,0.47727015814643964,0.272027547616061,0.17349712531773345,0.11965671992393954
9,1125.0,11.25,1172.0,11.72,155.68123853206635,15.568123853206634,149.06574380397797,14.906574380397796,64.34671783447266,6.434671783447266,26.870054244995117,2.6870054244995116,64.34671783447266,6.434671783447266,26.870054244995117,2.6870054244995116,249,332,55,43,5.5,4.3,64.34671783447266,26.870054244995117,6.434671783447266,2.6870054244995116,-45.0,0.9598976109215017,0.9575061530183949,0.5832971177839007,0.41758235927613924,2.3947371764780874,,0.47568710359408034,0.6506652001035953,37.8469878303024,3.7846987830302403,68.24382019042969,6.824382019042969,26.153261184692383,2.6153261184692385,279.7013333333333,355.7081481481481,44.195125579833984,0.2054395825702197,0.023436070728301877,0.0010788691754487708,6.323085263762541e-05,-1.2880840068596439e-08,-7.492349456056587e-06,1.0344150832078072e-08,1.0,0.4288897649703081,0.22421765547163536,0.13351744401741564,0.0871528222985476
10,1080.5,10.805,1123.5,11.235,151.43859827518463,15.143859827518463,145.0225419998169,14.502254199981689,62.22539520263672,6.2225395202636715,26.870054244995117,2.6870054244995116,62.22539520263672,6.2225395202636715,26.870054244995117,2.6870054244995116,230,373,53,42,5.3,4.2,62.22539520263672,26.870054244995117,6.2225395202636715,2.6870054244995116,-45.0,0.9617267467734757,0.9576326224064166,0.592054209108253,0.43181813723308476,2.3157897127888,,0.4853998203054807,0.6462321561633599,37.090906272108576,3.7090906272108577,68.37503051757812,6.837503051757812,26.173625946044922,2.6173625946044923,252.09193274718493,390.5568409686873,44.68546676635742,0.2039651060398892,0.02236197767840777,0.0012324404250123582,6.898982581979642e-05,-1.919837989479342e-08,-9.573553712815998e-06,6.033431173423706e-09,1.0,0.43215444628326316,0.22735193413563412,0.13621370156792753,0.0894966541709826
