label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
28,5829.0,,6014.5,,384.59292709827423,,364.0458288192749,,164.68353271484375,,43.17399597167969,,164.68353271484375,,43.17399597167969,,2227,2598,62,161,,,164.68353271484375,43.17399597167969,,,-76.50426483154297,0.9691578684844958,0.9465744249796123,0.4952236004155433,0.26216340674715316,3.8144148811907326,0.9688100083469433,0.5839511120016029,0.8198258990229075,86.14936625571464,,174.4770050048828,,43.23622131347656,,2256.540430033739,2678.66903985818,13.180426597595215,0.2896337408233052,0.08349668357054052,0.00012034009970444067,3.9629050557642263e-05,2.5149963756053227e-09,8.140212061316967e-06,-1.079427633093073e-09,1.0,0.4743366052166213,0.28491572011126287,0.19510330194413994,0.1444972818009362
29,3877.0,,4024.0,,298.02438509464264,,283.15533113479614,,117.27745056152344,,42.55720138549805,,117.27745056152344,,42.55720138549805,,1021,1550,54,113,,,117.27745056152344,42.55720138549805,,,-78.6900634765625,0.963469184890656,0.9501079283994678,0.5485321206828474,0.3628762492852166,2.755760405840205,0.9653880777426724,0.6353654539495247,0.7767982241378238,70.25916107482514,,157.9786376953125,,41.20362091064453,,1051.666107815321,1613.0003009199552,12.141824722290039,0.23769933996215686,0.04317465434083089,0.001326104070204269,0.0003854646258626875,2.731115191659874e-07,7.848885127673823e-05,3.814464983449976e-08,1.0,0.45688571121174665,0.25828386434825307,0.1659349342977973,0.11579266203264177
30,1562.5,,1798.5,,180.1248905658722,,163.3661003112793,,53.69029235839844,,40.99985885620117,,53.69029235839844,,40.99985885620117,,1762,2086,43,58,,,40.99985885620117,53.69029235839844,,,-12.52880859375,0.8687795385043091,0.9069601641286541,0.6051770222629618,0.7636363494263562,1.3095238338918782,0.5087134508898798,0.6265036086607859,0.70980964375572,44.60310290381928,,52.93275451660156,,45.57170867919922,,1783.09056,2116.85472,20.9068660736084,0.16339317510526466,0.0024569764294815966,0.00034964708825074137,1.6897059811467605e-05,-2.594165293871786e-10,-2.203641059994496e-07,-1.2727292602278976e-09,1.0,0.47516890579723714,0.26027408979922806,0.15554334636969608,0.09890727158433256
31,3520.0,,3864.5,,285.5634890794754,,266.126908659935,,110.53038787841797,,45.17549514770508,,110.53038787841797,,45.17549514770508,,2339,1710,92,85,,,110.53038787841797,45.17549514770508,,,-30.465543746948242,0.9108552205977487,0.931936045177922,0.5424343306921573,0.40871561219343183,2.4466890183943657,0.9312038499687003,0.45012787723785164,0.7049495668867736,66.94627097507204,,119.53563690185547,,43.57059860229492,,2384.648768939394,1748.1744791666665,53.130271911621094,0.20996777786494658,0.02672188887066736,0.000249667576761547,3.58730568469649e-05,3.3841454358501404e-09,5.901728934713601e-06,2.7444239029832655e-10,1.0,0.45367883109023865,0.25110922109559597,0.15782625920474214,0.10823045246787755
32,2644.5,,2819.5,,229.23758792877197,,211.55904531478882,,79.3343734741211,,48.31858444213867,,79.3343734741211,,48.31858444213867,,1435,2320,64,71,,,48.31858444213867,79.3343734741211,,,-68.96248626708984,0.9379322574924632,0.9228811349233172,0.6323853132719186,0.6090498018226641,1.6419018559851173,0.8772764739174544,0.5819762323943662,0.6898711326273729,58.02656267652029,,87.1573486328125,,41.83425521850586,,1466.0304405369634,2354.3265897775254,128.79934692382812,0.18432863584348977,0.014283782211897633,8.05535094090717e-05,3.398360835942972e-06,-5.16918390536512e-11,-3.9404440914470637e-07,2.2126802963926364e-11,1.0,0.48236601257941575,0.27636234488495726,0.17694739865040482,0.12262303521414107
33,3755.0,,3935.5,,282.4264061450958,,273.1828980445862,,104.34146881103516,,41.35602951049805,,104.34146881103516,,41.35602951049805,,1535,1266,44,105,,,104.34146881103516,41.35602951049805,,,-88.76802062988281,0.9541354338711726,0.9672710911607861,0.591574173945478,0.3963527634961205,2.523004989745172,0.9356547001678964,0.8127705627705628,0.8701901415083076,69.14488043579608,,121.86988830566406,,43.00993347167969,,1555.4685752330226,1314.4373280071015,6.215002536773682,0.22596781679556632,0.03567104434494947,0.0005052402083796988,0.00010674959998513123,2.1735435547924235e-08,1.625437146958471e-05,-1.1934420514691773e-08,1.0,0.49021294689155975,0.29295740944047616,0.19649301741248504,0.14167074797215015
34,2508.0,,2665.0,,218.6518018245697,,202.93353605270386,,82.08135986328125,,43.994224548339844,,82.08135986328125,,43.994224548339844,,1797,2057,63,66,,,82.08135986328125,43.994224548339844,,,-39.98688507080078,0.9410881801125703,0.9281128001658224,0.6592213664026184,0.5359831345584283,1.8657303476980742,0.8622253934862034,0.6031746031746031,0.6945241028201318,56.509156587192024,,81.81361389160156,,41.44062423706055,,1826.322900053163,2087.062533227007,48.461421966552734,0.1812747687515984,0.013253447367886532,4.339878061002717e-05,2.7661961904473658e-06,1.0009365777549937e-11,5.591060079372484e-08,-2.8608327280523482e-11,1.0,0.49183910355902904,0.2860999356494275,0.1853143132943149,0.1295342805077865
35,7789.0,,14267.5,,652.4995614290237,,516.2731190919876,,198.0,,107.0,,198.0,,107.0,,1593,1476,199,108,,,107.0,198.0,,,-90.0,0.5459260557210444,0.7912237028348497,0.22989584367267793,0.5404040404040404,1.8504672897196262,0.8472358189415853,0.3624139214591476,0.36764844708769945,99.58545483122614,,203.84535217285156,,108.2861099243164,,1712.761137501605,1531.0491291137073,65.11173248291016,0.37625006287951257,0.0836130850661821,0.06982488993126854,0.019994051397542928,0.0006091049489968197,0.004050778948246803,0.00047363957888537533,1.0,0.43127426213290226,0.22374068122272617,0.13432217560958454,0.09043063513857395
36,4019.5,,4855.5,,364.09039986133575,,313.4436992406845,,134.72413635253906,,45.7931022644043,,134.72413635253906,,45.7931022644043,,973,2178,103,110,,,45.7931022644043,134.72413635253906,,,-43.602821350097656,0.8278241169807435,0.8608952594192538,0.3810337468369015,0.3399027338692698,2.942018113877868,0.9526947847311545,0.354766107678729,0.6515182100937592,71.53870525850316,,140.82333374023438,,42.80025100708008,,1023.0138491520504,2236.599701455405,133.09693908691406,0.271316515273784,0.06566952985852263,0.000594572210346083,6.557537010704502e-05,-3.72561284053843e-09,-3.3315026158310973e-06,1.2403433060538041e-08,1.0,0.45276884493001757,0.25912653450236334,0.16949994199128185,0.12016567343040706
37,1886.5,,2079.5,,192.81118202209473,,179.47856199741364,,62.32823944091797,,39.727745056152344,,62.32823944091797,,39.727745056152344,,1755,1583,50,57,,,39.727745056152344,62.32823944091797,,,-12.011479377746582,0.9071892281798509,0.9308514169932671,0.6376791826012925,0.6373955916693422,1.5688843993743273,0.8067951105310395,0.6619298245614035,0.7618650210198232,49.00986024406603,,67.34247589111328,,39.78804397583008,,1781.602880113084,1608.9810937361956,155.32582092285156,0.1696799201320912,0.006639446233274438,9.08168219059034e-05,2.477349046228257e-06,3.7072871555701374e-11,2.020833877536148e-07,-2.54182679589158e-12,1.0,0.48487231141009196,0.2737456515259148,0.17007639704391836,0.11315172262066293
38,3349.0,,3706.0,,282.3086562156677,,258.34267365932465,,108.51351928710938,,42.35135269165039,,108.51351928710938,,42.35135269165039,,861,1681,58,103,,,108.51351928710938,42.35135269165039,,,-71.07535552978516,0.9036697247706422,0.9151071636356966,0.5280519150374182,0.3902864174886403,2.5622208593234124,0.951364356132072,0.5605959156344158,0.7287255769431765,65.29991757512455,,132.1002655029297,,40.695858001708984,,884.7379317209117,1725.381556683587,17.71990203857422,0.23485261622601128,0.039669638721270425,0.0018572976825503792,0.00033785171759140645,1.6375390917376837e-07,2.2948275850729816e-05,2.1192394998822626e-07,1.0,0.4624921424540729,0.26275657746202596,0.1687358196739642,0.11728824488410326
