label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
11,7595.0,0.33755555555555555,7892.0,0.35075555555555554,475.52899873256683,3.170193324883779,442.98483192920685,2.953232212861379,205.1588134765625,1.3677254231770832,46.115196228027344,0.3074346415201823,205.1588134765625,1.3677254231770832,46.115196228027344,0.3074346415201823,2188,1135,113,181,0.7533333333333333,1.2066666666666668,205.1588134765625,46.115196228027344,1.3677254231770832,0.3074346415201823,-62.02052307128906,0.9623669538773442,0.9315621825585814,0.4220691694247901,0.22477804119926625,4.448833145198101,0.975253909474375,0.3713391678482374,0.8027744441706984,98.33745137160898,0.6555830091440599,211.726318359375,1.4115087890625,46.81010437011719,0.31206736246744793,2247.1547289883692,1224.4209128812813,28.63323211669922,0.31538933575373346,0.105459411325803,0.0003211882564964853,3.408856918132061e-05,-2.3504588422884295e-09,-9.43193222578074e-06,-2.6834554755582745e-09,1.0,0.4431938434652205,0.25201528376622034,0.1643694365082908,0.11641813463670769
12,1828.5,0.08126666666666667,1963.5,0.08726666666666667,178.9533177614212,1.1930221184094747,170.79615688323975,1.138641045888265,52.75140380859375,0.351676025390625,50.33513259887695,0.3355675506591797,52.75140380859375,0.351676025390625,50.33513259887695,0.3355675506591797,1633,1917,55,52,0.36666666666666664,0.3466666666666667,52.75140380859375,50.33513259887695,0.351676025390625,0.3355675506591797,-6.483073711395264,0.9312452253628725,0.9544173811348025,0.7175056406549564,0.9541951296977018,1.0480036722853634,0.7180649305354552,0.6393356643356644,0.6886360055453086,48.250580385610334,0.3216705359040689,65.66608428955078,0.4377738952636719,45.7020263671875,0.30468017578125,1655.9288123233978,1944.1892261416463,145.4962158203125,0.16116049734579324,0.0014985684230678447,0.0011003288782597067,2.0220131197593377e-05,3.0150018356534988e-09,5.721829660714453e-07,1.0746326766816104e-10,1.0,0.46910523794041536,0.25359163237076837,0.1498455227732487,0.09452553627828524
13,7112.5,0.3161111111111111,7497.0,0.3332,446.31579554080963,2.9754386369387307,415.8039458990097,2.772026305993398,189.76470947265625,1.2650980631510416,47.41946792602539,0.3161297861735026,189.76470947265625,1.2650980631510416,47.41946792602539,0.3161297861735026,2344,2233,116,160,0.7733333333333333,1.0666666666666667,189.76470947265625,47.41946792602539,1.2650980631510416,0.3161297861735026,-57.86275100708008,0.9487128184607176,0.931636186873404,0.44869127959013166,0.24988559810620742,4.001831268302929,0.9724135912844027,0.3832165948275862,0.7904058626675369,95.1625780542375,0.63441718702825,204.2814483642578,1.3618763224283854,47.65138244628906,0.3176758829752604,2397.30359695372,2310.597539543058,31.367618560791016,0.29877169124455993,0.09014470869474296,0.0006356462329103039,7.687429112349018e-05,-3.516339786606396e-09,-9.956141260789765e-06,1.6629340526479425e-08,1.0,0.4587472781311613,0.2674614078105029,0.1780870691859026,0.1284807046481675
14,2435.5,0.10824444444444445,2571.5,0.11428888888888888,205.92387974262238,1.3728258649508158,190.28030061721802,1.26853533744812,59.77901840209961,0.3985267893473307,57.01908493041992,0.38012723286946615,59.77901840209961,0.3985267893473307,57.01908493041992,0.38012723286946615,1073,2261,59,60,0.3933333333333333,0.4,57.01908493041992,59.77901840209961,0.38012723286946615,0.3985267893473307,-3.3664608001708984,0.9471125802061053,0.9240322242133513,0.7217463127881785,0.9538310673970057,1.048403678786631,0.7515596041451187,0.6879943502824859,0.7145277682786254,55.68639790112563,0.3712426526741709,69.86178588867188,0.4657452392578125,46.08538818359375,0.3072359212239583,1102.2013960172449,2291.323684390611,131.18185424804688,0.16041679232928385,0.00440517469310325,5.273903060773346e-05,3.947015768929798e-06,5.525961396083302e-11,2.49023706516417e-07,-1.3762935370275778e-11,1.0,0.49739092567322607,0.28433133317051446,0.17696430176827954,0.11698875149013946
15,2498.5,0.11104444444444445,2732.5,0.12144444444444444,219.58073365688324,1.463871557712555,203.59143388271332,1.3572762258847555,74.86062622070312,0.49907084147135417,50.27420425415039,0.3351613616943359,74.86062622070312,0.49907084147135417,50.27420425415039,0.3351613616943359,883,1623,64,65,0.4266666666666667,0.43333333333333335,74.86062622070312,50.27420425415039,0.49907084147135417,0.3351613616943359,-65.09523010253906,0.9143641354071363,0.927182592443858,0.6511795513908096,0.671570714702982,1.489046466897047,0.8014861911802396,0.6006009615384615,0.6638664066507316,56.40203012765413,0.37601353418436084,77.67418670654297,0.5178279113769532,46.4501953125,0.30966796875,920.7164298579147,1655.3113868320993,41.14427185058594,0.167506992992185,0.005676666949163443,0.0005256955325287845,2.0085684478019716e-05,4.0002088934091713e-10,-5.390789094705972e-07,-2.025112453249672e-09,1.0,0.44769166622206225,0.2334362084488852,0.13439574510483432,0.08334280300327074
16,3036.5,0.13495555555555555,3263.5,0.14504444444444445,244.55129599571228,1.6303419733047486,228.21470260620117,1.5214313507080077,88.54828643798828,0.5903219095865886,46.957427978515625,0.3130495198567708,88.54828643798828,0.5903219095865886,46.957427978515625,0.3130495198567708,1724,1755,70,78,0.4666666666666667,0.52,46.957427978515625,88.54828643798828,0.3130495198567708,0.5903219095865886,-26.565052032470703,0.9304427761605638,0.9331976822163415,0.6380331034742259,0.5303030681615801,1.8857141510923825,0.8955372317666619,0.5561355311355312,0.7302790183854231,62.17870919847341,0.41452472798982276,103.97196960449219,0.693146464029948,46.26613235473633,0.30844088236490885,1753.140457763873,1795.6970744826826,149.22625732421875,0.177930626578385,0.010008443636417704,0.0006059861174251004,2.0549817785507653e-05,-2.2935817689121314e-09,-1.945539498026884e-06,6.153672893445066e-12,1.0,0.46052438472779766,0.24994060567128315,0.15078908691677173,0.09819254922582694
17,2002.5,0.089,2171.5,0.09651111111111112,188.81118249893188,1.258741216659546,177.67148566246033,1.184476571083069,51.13302993774414,0.3408868662516276,50.38865280151367,0.33592435201009113,51.13302993774414,0.3408868662516276,50.38865280151367,0.33592435201009113,1644,1964,58,51,0.38666666666666666,0.34,50.38865280151367,51.13302993774414,0.33592435201009113,0.3408868662516276,-13.240519523620605,0.9221736127101082,0.9410008629306976,0.7058736407055793,0.9854423425105696,1.0147727135941231,0.6665700196549675,0.6769776876267748,0.7772097668952233,50.49417974709722,0.3366278649806481,63.83308410644531,0.42555389404296873,47.58388900756836,0.3172259267171224,1672.089138576779,1986.0059925093633,148.5874786376953,0.15799201643982064,0.00154479346345455,4.3234146863920994e-05,3.958316862578057e-07,-1.5231465304022451e-12,6.18354876654914e-10,-6.012199437221187e-13,1.0,0.528979197540555,0.3206551721339773,0.2112731922526154,0.14774508092881006
18,6041.5,0.2685111111111111,6268.0,0.27857777777777776,381.68837916851044,2.5445891944567363,360.4810518026352,2.403207012017568,162.54449462890625,1.0836299641927083,46.09381103515625,0.3072920735677083,162.54449462890625,1.0836299641927083,46.09381103515625,0.3072920735677083,1704,2296,108,132,0.72,0.88,162.54449462890625,46.09381103515625,1.0836299641927083,0.3072920735677083,-48.652225494384766,0.9638640714741544,0.9444381109739983,0.5211188327885832,0.2835765747735089,3.5263843665461247,0.9626719417083419,0.4237864758698092,0.8063617119207321,87.7056253014451,0.5847041686763006,173.6957550048828,1.157971700032552,47.01438522338867,0.31342923482259116,1759.5009517503931,2364.9886617561865,40.054466247558594,0.266683944334319,0.06519493297636335,0.00019613495935925495,3.7428781089714265e-05,1.9842903142991326e-09,2.1471354795026313e-06,2.5196060530790232e-09,1.0,0.4610839267018343,0.26675056532400554,0.17573624960354803,0.12543773619118584
19,3825.5,0.1700222222222222,3960.0,0.176,286.40916109085083,1.9093944072723388,269.88646817207336,1.7992431211471558,110.5573959350586,0.737049306233724,45.030609130859375,0.3002040608723958,110.5573959350586,0.737049306233724,45.030609130859375,0.3002040608723958,1809,1954,62,104,0.41333333333333333,0.6933333333333334,110.5573959350586,45.030609130859375,0.737049306233724,0.3002040608723958,-72.25532531738281,0.9660353535353535,0.9423108784095898,0.58603595208466,0.4073052621220416,2.4551610131183828,0.9479025645425013,0.5932847394540943,0.7684092492725527,69.79095842861284,0.46527305619075227,140.52676391601562,0.9368450927734375,44.76626205444336,0.2984417470296224,1835.8086088964405,1997.8501285235043,15.672524452209473,0.20701113533166338,0.024779120480434277,0.0009617123419564741,0.0001445498265046076,4.1288260440370235e-08,1.3970984337905117e-05,3.466964459706007e-08,1.0,0.4550498872824767,0.25123074622708846,0.15679986616618236,0.10649040848012012
20,2612.5,0.11611111111111111,2761.5,0.12273333333333333,218.8944422006607,1.4592962813377381,206.0701059103012,1.3738007060686748,79.57154083251953,0.5304769388834636,45.32229995727539,0.30214866638183596,79.57154083251953,0.5304769388834636,45.32229995727539,0.30214866638183596,568,1853,66,68,0.44,0.4533333333333333,45.32229995727539,79.57154083251953,0.30214866638183596,0.5304769388834636,-55.49147415161133,0.9460438167662503,0.9414131479930248,0.6851674035548702,0.5695792677016119,1.7556818808297538,0.8507963873452723,0.5821078431372549,0.724413592336894,57.67441643068972,0.38449610953793145,85.77705383300781,0.5718470255533854,45.07545471191406,0.3005030314127604,600.958596491228,1889.1893460925037,128.83505249023438,0.17265402555496898,0.007871908423314389,0.00043084707179393304,1.231993052470945e-05,5.986334975374816e-10,5.681967372594264e-07,6.689388689032497e-10,1.0,0.48380767996571733,0.27421440272869363,0.17210877247428014,0.11633659663328191
21,2275.5,0.10113333333333334,2376.0,0.1056,194.2670260667801,1.2951135071118673,181.82583582401276,1.2121722388267517,64.65496826171875,0.4310331217447917,48.191104888916016,0.32127403259277343,64.65496826171875,0.4310331217447917,48.191104888916016,0.32127403259277343,831,2327,64,53,0.4266666666666667,0.35333333333333333,64.65496826171875,48.191104888916016,0.4310331217447917,0.32127403259277343,-59.0362434387207,0.9577020202020202,0.9359583018556601,0.7576847045391462,0.7453581091222846,1.3416369765904543,0.7333756788360452,0.6708431603773585,0.730311355376222,53.826170066658676,0.35884113377772453,66.62977600097656,0.44419850667317706,45.29649353027344,0.30197662353515625,861.2124807734564,2351.049439683586,51.20066452026367,0.16047532065143702,0.004281244231040555,9.385160503482852e-05,3.571031820426957e-06,2.0385892620667044e-11,-1.0483888354436082e-08,-6.211701985958908e-11,1.0,0.5291537619575073,0.3218646612983305,0.21318883702810318,0.14995076906523247
22,2455.0,0.10911111111111112,2541.5,0.11295555555555556,208.911687374115,1.3927445824940998,201.5726579427719,1.3438177196184795,72.0,0.48,42.0,0.28,72.0,0.48,42.0,0.28,1537,1194,43,73,0.2866666666666667,0.4866666666666667,72.0,42.0,0.48,0.28,-90.0,0.9659649813102499,0.9648701825944257,0.7068640370729623,0.5833333333333334,1.7142857142857142,0.868830045597205,0.7820962089837528,0.8118386243386243,55.908881962751,0.3727258797516734,85.00994110107422,0.5667329406738282,42.08930969238281,0.28059539794921873,1557.5704684317718,1234.7578411405295,175.54620361328125,0.17463325394113277,0.008622010311659791,0.0006760682749129816,5.0505709688153816e-05,8.471091050900065e-09,4.3384468589705085e-06,3.921151550077094e-09,1.0,0.49383430357719,0.28600625758826653,0.1833633770512545,0.12643826249573817
23,3601.5,0.16006666666666666,3920.0,0.17422222222222222,283.92387998104095,1.892825866540273,263.62624180316925,1.757508278687795,101.28166961669922,0.6752111307779948,43.89505386352539,0.2926336924235026,101.28166961669922,0.6752111307779948,43.89505386352539,0.2926336924235026,1002,1662,61,98,0.4066666666666667,0.6533333333333333,101.28166961669922,43.89505386352539,0.6752111307779948,0.2926336924235026,-79.04593658447266,0.91875,0.9285102817726107,0.5614220176157745,0.43339583588665503,2.307359501860852,0.9340874905678846,0.6024590163934426,0.8100969196665346,67.71685329638176,0.45144568864254503,123.98455810546875,0.826563720703125,44.267967224121094,0.29511978149414064,1032.0648803739182,1706.230690915822,14.816254615783691,0.2104263988415873,0.026812204540251596,0.0004125216336879906,9.795594323162421e-05,1.968780626327929e-08,1.6112625745868174e-05,-5.156631046040146e-10,1.0,0.4958719548306122,0.29801002691629774,0.20128327888070485,0.14666733517576455
24,1783.5,0.07926666666666667,1826.0,0.08115555555555555,170.66904664039612,1.1377936442693075,164.54018425941467,1.096934561729431,51.0,0.34,44.0,0.29333333333333333,51.0,0.34,44.0,0.29333333333333333,1708,1932,45,52,0.3,0.3466666666666667,51.0,44.0,0.34,0.29333333333333333,-90.0,0.9767250821467689,0.9640891977682684,0.7694376842626584,0.8627450980392157,1.1590909090909092,0.8955275474336589,0.7621794871794871,0.7947860962566845,47.653150242509284,0.31768766828339523,95.85334014892578,0.6390222676595052,42.65531921386719,0.2843687947591146,1728.9806560134566,1960.868330062611,175.0950164794922,0.15933754039837547,0.0016533432303467825,0.0007379592123542064,1.2946447148395162e-06,-2.5486586385494985e-11,-1.1322715462368465e-08,-3.086049740710942e-11,1.0,0.5247033607880646,0.3156998001715543,0.20627820756886808,0.14274166600377297
25,2832.0,0.12586666666666665,2922.5,0.1298888888888889,230.85281193256378,1.539018746217092,219.11648547649384,1.4607765698432922,84.38666534423828,0.5625777689615885,44.35858917236328,0.2957239278157552,84.38666534423828,0.5625777689615885,44.35858917236328,0.2957239278157552,1826,1885,65,70,0.43333333333333335,0.4666666666666667,84.38666534423828,44.35858917236328,0.5625777689615885,0.2957239278157552,-69.44395446777344,0.9690333618477331,0.9491609984828847,0.6677790273639258,0.5256587517875178,1.9023748707682904,0.9051472141136487,0.6224175824175824,0.7565570778635086,60.04843370721655,0.40032289138144367,101.48426055908203,0.6765617370605469,43.14078140258789,0.2876052093505859,1861.076565442561,1921.724988229755,27.561017990112305,0.1824374802386135,0.012971684582721668,0.00022085685015730335,8.984207553763905e-06,2.5259719299202754e-10,5.50991419425834e-07,3.104401419352376e-10,1.0,0.473609834412587,0.2653573494364248,0.1654657326506523,0.11128925849601791
26,6884.5,0.3059777777777778,7152.0,0.3178666666666667,451.4284940958023,3.0095232939720153,426.2706083059311,2.841804055372874,199.60800170898438,1.3307200113932292,44.75627517700195,0.29837516784667967,199.60800170898438,1.3307200113932292,44.75627517700195,0.29837516784667967,1880,1290,119,167,0.7933333333333333,1.1133333333333333,199.60800170898438,44.75627517700195,1.3307200113932292,0.29837516784667967,-54.13017654418945,0.962597874720358,0.9442704966148366,0.4245260373560235,0.2242208468288447,4.459888606001625,0.9761079484045375,0.34642479746389576,0.7706204362511211,93.62487728018247,0.6241658485345498,204.11700439453125,1.360780029296875,44.35179901123047,0.2956786600748698,1941.7227104364877,1376.1246762050014,34.66188430786133,0.32391951512086065,0.11365794163192597,0.0003955938945164484,7.622479787952865e-05,7.1473001369235095e-09,3.0121020860965284e-06,1.1143273266951662e-08,1.0,0.4500230327232653,0.2610824419697795,0.17406936314451416,0.12609053654111071
27,2759.0,0.12262222222222222,3014.0,0.13395555555555555,243.96551060676575,1.6264367373784383,216.34141087532043,1.4422760725021362,86.20413208007812,0.5746942138671876,46.88512420654297,0.31256749471028644,86.20413208007812,0.5746942138671876,46.88512420654297,0.31256749471028644,1215,2234,68,72,0.4533333333333333,0.48,86.20413208007812,46.88512420654297,0.5746942138671876,0.31256749471028644,-29.744882583618164,0.9153948241539482,0.8867704715197591,0.58251175733867,0.5438848820261851,1.8386243726330593,0.8600730067185498,0.5635212418300654,0.6826349911091821,59.26945169245548,0.3951296779497032,84.5615234375,0.5637434895833333,43.14083480834961,0.2876055653889974,1247.5205992509361,2271.6417784221335,47.01685333251953,0.18249560745244028,0.013536267804197219,4.2419178269934976e-05,1.3447565444307398e-05,3.196385591578806e-10,1.5417923739160202e-06,-3.148277417752345e-11,1.0,0.4652400183982814,0.25678609526772095,0.15837140210963005,0.10576994963549206
28,5829.0,0.25906666666666667,6014.5,0.2673111111111111,384.59292709827423,2.5639528473218283,364.0458288192749,2.4269721921284995,164.68353271484375,1.0978902180989583,43.17399597167969,0.28782663981119794,164.68353271484375,1.0978902180989583,43.17399597167969,0.28782663981119794,2227,2598,62,161,0.41333333333333333,1.0733333333333333,164.68353271484375,43.17399597167969,1.0978902180989583,0.28782663981119794,-76.50426483154297,0.9691578684844958,0.9465744249796123,0.4952236004155433,0.26216340674715316,3.8144148811907326,0.9688100083469433,0.5839511120016029,0.8198258990229075,86.14936625571464,0.5743291083714309,174.4770050048828,1.1631800333658855,43.23622131347656,0.2882414754231771,2256.540430033739,2678.66903985818,13.180426597595215,0.2896337408233052,0.08349668357054052,0.00012034009970444067,3.9629050557642263e-05,2.5149963756053227e-09,8.140212061316967e-06,-1.079427633093073e-09,1.0,0.4743366052166213,0.28491572011126287,0.19510330194413994,0.1444972818009362
