metric,count,mean,median,mode,min,max,range,variance,std_dev,cv,q1,q3,iqr,p5,p10,p90,p95,skewness,kurtosis,ci_95_lower,ci_95_upper,shapiro_stat,shapiro_p,is_normal,outliers
area_px,3,63.5,62.0,61.5,61.5,67.0,5.5,9.25,3.0413812651491097,4.789576795510409,61.75,64.5,2.75,61.55,61.6,66.0,66.5,0.6856675374889221,0.0,55.94479010343217,71.05520989656783,0.8175675675675677,0.15716679846494055,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
perimeter_px,3,37.213203032811485,39.21320307254791,30.14213526248932,30.14213526248932,42.28427076339722,12.142135500907898,39.85786374981126,6.313308463065246,16.965238003024623,34.677669167518616,40.748736917972565,6.071067750453949,31.049242043495177,31.95634882450104,41.67005722522735,41.977163994312285,-0.5235766575327604,0.0,21.53007539379859,52.89633067182438,0.9247325411607517,0.46922560622146325,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
length_px,3,14.040969848632812,14.758047103881836,10.0,10.0,17.3648624420166,7.364862442016602,13.94594953995329,3.7344276053972836,26.596649986830574,12.379023551940918,16.06145477294922,3.682431221008301,10.475804710388184,10.951609420776368,16.843499374389648,17.104180908203126,-0.33975299481743704,0.0,4.764137402263939,23.317802295001684,0.9723468207459255,0.680922539935065,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
width_px,3,6.217043558756511,5.81377649307251,4.8373541831970215,4.8373541831970215,8.0,3.1626458168029785,2.622550385334383,1.6194290306569112,26.048217538640152,5.325565338134766,6.906888246536255,1.5813229084014893,4.93499641418457,5.032638645172119,7.562755298614502,7.781377649307251,0.4291073325720296,0.0,2.1941588321983962,10.239928285314626,0.9534925066145155,0.5848662029195218,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
major_axis_px,3,14.040969848632812,14.758047103881836,10.0,10.0,17.3648624420166,7.364862442016602,13.94594953995329,3.7344276053972836,26.596649986830574,12.379023551940918,16.06145477294922,3.682431221008301,10.475804710388184,10.951609420776368,16.843499374389648,17.104180908203126,-0.33975299481743704,0.0,4.764137402263939,23.317802295001684,0.9723468207459255,0.680922539935065,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
minor_axis_px,3,6.217043558756511,5.81377649307251,4.8373541831970215,4.8373541831970215,8.0,3.1626458168029785,2.622550385334383,1.6194290306569112,26.048217538640152,5.325565338134766,6.906888246536255,1.5813229084014893,4.93499641418457,5.032638645172119,7.562755298614502,7.781377649307251,0.4291073325720296,0.0,2.1941588321983962,10.239928285314626,0.9534925066145155,0.5848662029195218,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
equivalent_diameter_px,3,8.990005279724654,8.884866446580956,8.848967849484623,8.848967849484623,9.23618154310838,0.3872136936237567,0.04577424180855175,0.21394915706436365,2.379855744321837,8.86691714803279,9.060523994844669,0.19360684681187834,8.852557709194256,8.85614756890389,9.165918523802896,9.201050033455637,0.684776525183387,0.0,8.458526110263874,9.521484449185435,0.8188800000054893,0.1604165068897474,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
feret_max_px,3,16.65856870015462,16.840164184570312,10.367128372192383,10.367128372192383,22.768413543701172,12.401285171508789,38.472701166241066,6.202636630195345,37.23391091899614,13.603646278381348,19.804288864135742,6.2006425857543945,11.014431953430176,11.661735534667969,21.582763671875,22.175588607788086,-0.05373944519011653,0.0,1.2503651348023794,32.06677226550686,0.9993571366392171,0.9515708041437332,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
feret_min_px,3,6.296485265096028,5.632822036743164,4.606541633605957,4.606541633605957,8.650092124938965,4.043550491333008,4.417911804490663,2.101882918835077,33.38184447896141,5.1196818351745605,7.1414570808410645,2.021775245666504,4.709169673919678,4.811797714233398,8.046638107299804,8.348365116119384,0.5222340940671281,0.0,1.0751186407339546,11.517851889458102,0.9252278734570859,0.4710212262516774,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
solidity,3,0.9140172372070513,0.8933333333333333,0.8723404255319149,0.8723404255319149,0.9763779527559056,0.10403752722399062,0.0030268196773135508,0.05501654003400751,6.019201585532535,0.8828368794326241,0.9348556430446194,0.05201876361199531,0.8744397163120567,0.8765390070921986,0.9597690288713911,0.9680734908136484,0.593055248447962,0.0,0.7773485753385515,1.0506858990755512,0.8939917326433896,0.3666243419671813,True,"{'iqr_outliers': [], 'zscore_outliers': []}"
